2022-09-15 14:57:39.038536 ; Session        ; Debug       ; Session log loaded as 'bin\Debug\SessionLogs\MSBuild 2022-09-15 14-57-24.txt'. [8.09 ms]
2022-09-15 15:11:01.107324 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-15 15:11:01.469694 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-15 15:15:13.879783 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-15 15:15:14.238830 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-15 15:15:14.593487 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; Modifying installation in bin\Debug\:
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; - Skipping OpenTAP version 9.17.4+ea67c63a (x64-Windows) - Already installed.
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; - Skipping PathWave License Manager version 2.5.0 (x64-Windows) - Already installed.
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; - Installing CSV version 9.11.0+98498e58
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; - Installing Developer's System CE version 9.17.4+5e508f08
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; - Installing Editor CE version 9.17.4+5e508f08
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; - Installing Keysight Licensing version 1.1.1+7a2a1fe3
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; - Installing OSIntegration version 1.4.2+15f32a31
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; - Installing Results Viewer CE version 9.17.4+5e508f08
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; - Installing SDK version 9.17.4+ea67c63a
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; - Installing SQLite and PostgreSQL version 9.4.2+3009aace
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; - Installing Visual Studio SDK CE version 1.2.6+ef0ad804
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; - Installing WPF Controls version 9.17.4+5e508f08
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; Package CSV exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\CSV.9.11.0+98498e58.Windows,Linux.TapPackage
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; Package CSV exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\CSV.9.11.0+98498e58.Windows,Linux.TapPackage
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; Package Keysight Licensing exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Keysight Licensing.1.1.1+7a2a1fe3.x64.TapPackage
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; Package Keysight Licensing exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Keysight Licensing.1.1.1+7a2a1fe3.x64.TapPackage
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; Package OSIntegration exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\OSIntegration.1.4.2+15f32a31.TapPackage
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; Package OSIntegration exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\OSIntegration.1.4.2+15f32a31.TapPackage
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; Package SDK exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\SDK.9.17.4+ea67c63a.Windows,Linux,MacOS.TapPackage
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; Package SDK exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\SDK.9.17.4+ea67c63a.Windows,Linux,MacOS.TapPackage
2022-09-15 15:15:22.021320 ; OpenTAP        ; Information ; Package SQLite and PostgreSQL exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\SQLite and PostgreSQL.9.4.2+3009aace.TapPackage
2022-09-15 15:15:22.021320 ; OpenTAP        ; Information ; Package SQLite and PostgreSQL exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\SQLite and PostgreSQL.9.4.2+3009aace.TapPackage
2022-09-15 15:15:22.021320 ; OpenTAP        ; Information ; Package Visual Studio SDK CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Visual Studio SDK CE.1.2.6+ef0ad804.TapPackage
2022-09-15 15:15:22.021320 ; OpenTAP        ; Information ; Package Visual Studio SDK CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Visual Studio SDK CE.1.2.6+ef0ad804.TapPackage
2022-09-15 15:15:22.021320 ; OpenTAP        ; Information ; Package WPF Controls exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\WPF Controls.9.17.4+5e508f08.TapPackage
2022-09-15 15:15:22.021320 ; OpenTAP        ; Information ; Package WPF Controls exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\WPF Controls.9.17.4+5e508f08.TapPackage
2022-09-15 15:15:22.021320 ; OpenTAP        ; Information ; Package Editor CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Editor CE.9.17.4+5e508f08.x64.TapPackage
2022-09-15 15:15:22.021320 ; OpenTAP        ; Information ; Package Editor CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Editor CE.9.17.4+5e508f08.x64.TapPackage
2022-09-15 15:15:22.021320 ; OpenTAP        ; Information ; Package Results Viewer CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Results Viewer CE.9.17.4+5e508f08.x64.TapPackage
2022-09-15 15:15:22.021320 ; OpenTAP        ; Information ; Package Results Viewer CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Results Viewer CE.9.17.4+5e508f08.x64.TapPackage
2022-09-15 15:15:22.021320 ; OpenTAP        ; Information ; Package Developer's System CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Developer's System CE.9.17.4+5e508f08.TapPackage
2022-09-15 15:15:22.021320 ; OpenTAP        ; Information ; Package Developer's System CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Developer's System CE.9.17.4+5e508f08.TapPackage
2022-09-15 15:15:22.055605 ; Installer      ; Information ; Installing C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\CSV.9.11.0+98498e58.Windows,Linux.TapPackage
2022-09-15 15:15:22.070550 ; package        ; Debug       ; Decompressed bin/Debug/Packages/CSV/Csv.dll [12.8 ms]
2022-09-15 15:15:22.074535 ; package        ; Debug       ; Decompressed bin/Debug/Packages/CSV/package.xml [3.39 ms]
2022-09-15 15:15:22.074860 ; Package        ; Debug       ; Found no custom actions to run at 'install' stage.
2022-09-15 15:15:22.074860 ; Installer      ; Information ; Installed CSV version 9.11.0+98498e58 [18.5 ms]
2022-09-15 15:15:22.074860 ; Installer      ; Information ; Installing C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Keysight Licensing.1.1.1+7a2a1fe3.x64.TapPackage
2022-09-15 15:15:22.081705 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/Keysight.Ccl.Licensing.Api.5.2.0.5231/.OpenTapIgnore [2.54 ms]
2022-09-15 15:15:22.108974 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/Keysight.Ccl.Licensing.Api.5.3.2.19/Keysight.Ccl.Licensing.Api.dll [27.7 ms]
2022-09-15 15:15:22.178965 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/x64/Keysight.Tap.Library.dll [70.3 ms]
2022-09-15 15:15:22.236081 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/x64/Keysight.Tap.Library.v9.dll [56.1 ms]
2022-09-15 15:15:22.251113 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/Keysight.Kal.Licensing.Api.4.0.0/Keysight.Kal.Licensing.Api.dll [15.8 ms]
2022-09-15 15:15:22.254092 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/Keysight.Kal.Licensing.Api.4.0.0/Keysight.Kal.Licensing.Api.dll.sig [2.06 ms]
2022-09-15 15:15:22.318632 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/Keysight.Kal.Licensing.Api.4.0.0/KalApi.dll [64.8 ms]
2022-09-15 15:15:22.320958 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/Keysight.Kal.Licensing.Api.4.0.0/KalApi.dll.sig [2.12 ms]
2022-09-15 15:15:22.341088 ; package        ; Debug       ; Decompressed bin/Debug/Packages/Keysight Licensing/Keysight.OpenTap.Licensing.dll [20.4 ms]
2022-09-15 15:15:22.344880 ; package        ; Debug       ; Decompressed bin/Debug/Packages/Keysight Licensing/Keysight.OpenTap.Licensing.dll.sig [3.41 ms]
2022-09-15 15:15:22.348085 ; package        ; Debug       ; Decompressed bin/Debug/Packages/Keysight Licensing/package.xml [3.89 ms]
2022-09-15 15:15:22.350509 ; Package        ; Debug       ; Found no custom actions to run at 'install' stage.
2022-09-15 15:15:22.350509 ; Installer      ; Information ; Installed Keysight Licensing version 1.1.1+7a2a1fe3 [275 ms]
2022-09-15 15:15:22.350509 ; Installer      ; Information ; Installing C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\OSIntegration.1.4.2+15f32a31.TapPackage
2022-09-15 15:15:22.364415 ; package        ; Debug       ; Decompressed bin/Debug/Packages/OSIntegration/OpenTap.OSIntegration.Windows.dll [11.5 ms]
2022-09-15 15:15:22.371243 ; package        ; Debug       ; Decompressed bin/Debug/Packages/OSIntegration/package.xml [6.29 ms]
2022-09-15 15:15:22.371243 ; Plugin         ; Information ; Starting install step 'tap.exe path register'
2022-09-15 15:15:23.293740 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyOpenTapShare\bin\Debug\SessionLogs\tap 2022-09-15 15-15-22.txt'. [7.29 ms]
2022-09-15 15:15:23.293740 ; Session        ; Debug       ; Running '"bin\Debug\tap.exe" path register --verbose ' in 'D:\MPI Project\Test\MyOpenTap\MyOpenTapShare\bin\Debug'.
2022-09-15 15:15:23.293740 ; AssemblyFinder ; Debug       ; Found 9/30 assembly files. [6.33 ms]
2022-09-15 15:15:23.293740 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2022-09-15 15:15:23.293740 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2022-09-15 15:15:23.293740 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2022-09-15 15:15:23.293740 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in D:\MPI Project\Test\MyOpenTap\MyOpenTapShare\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2022-09-15 15:15:23.293740 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in D:\MPI Project\Test\MyOpenTap\MyOpenTapShare\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2022-09-15 15:15:23.293740 ; Searcher       ; Debug       ; Ordered 9 assemblies according to references. [167 ms]
2022-09-15 15:15:23.454918 ; PluginManager  ; Debug       ; Loaded OpenTap. [291 us]
2022-09-15 15:15:23.455418 ; Settings       ; Debug       ; No settings file exists for EngineSettings. A new instance with default values has been created. [4.19 ms]
2022-09-15 15:15:23.455418 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyOpenTapShare\bin\Debug\SessionLogs\SessionLog 2022-09-15 15-15-22.txt'. [10.3 ms]
2022-09-15 15:15:23.455418 ; PluginManager  ; Debug       ; Loaded OpenTap.OSIntegration.Windows. [4.56 ms]
2022-09-15 15:15:23.455418 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [4.27 ms]
2022-09-15 15:15:23.503004 ; PluginManager  ; Debug       ; Loaded mscorlib. [600 ns]
2022-09-15 15:15:23.503004 ; CLI            ; Debug       ; Executing CLI action: path \ register
2022-09-15 15:15:23.503004 ; PackageAction  ; Information ; Skipping OS Integration (OPENTAP_DEBUG_INSTALL environment variable is set).
2022-09-15 15:15:23.503004 ; CLI            ; Debug       ; CLI action returned exit code: 0 [1.38 ms]
2022-09-15 15:15:23.515076 ; Plugin         ; Information ; Succesfully ran install step  'tap.exe path register'.  [1.14 s]
2022-09-15 15:15:23.515076 ; Package        ; Debug       ; Found no custom actions to run at 'install' stage.
2022-09-15 15:15:23.515076 ; Installer      ; Information ; Installed OSIntegration version 1.4.2+15f32a31 [1.16 s]
2022-09-15 15:15:23.515076 ; Installer      ; Warning     ; Package 'OSIntegration' contains possibly relevant plugins for next package installations, but these will not be loaded.
2022-09-15 15:15:23.515076 ; Installer      ; Information ; Installing C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\SDK.9.17.4+ea67c63a.Windows,Linux,MacOS.TapPackage
2022-09-15 15:15:23.538307 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Keysight.OpenTap.Sdk.MSBuild.dll [13.5 ms]
2022-09-15 15:15:23.552464 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/OpenTap.Sdk.New.dll [14.3 ms]
2022-09-15 15:15:23.575931 ; package        ; Debug       ; Decompressed bin/Debug/OpenTap.xml [23.2 ms]
2022-09-15 15:15:23.585659 ; package        ; Debug       ; Decompressed bin/Debug/OpenTap.Package.xml [9.99 ms]
2022-09-15 15:15:23.591055 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/PackageSchema.xsd [5.16 ms]
2022-09-15 15:15:23.643836 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/OpenTAP Developer Guide.pdf [52.8 ms]
2022-09-15 15:15:23.648320 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/.OpenTapIgnore [4.49 ms]
2022-09-15 15:15:23.650862 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/.HiddenFile.txt [2.53 ms]
2022-09-15 15:15:23.654150 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/.HiddenFolder/Empty.txt [3.28 ms]
2022-09-15 15:15:23.658736 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/Examples.sln [4.54 ms]
2022-09-15 15:15:23.662277 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/Directory.Build.props [3.45 ms]
2022-09-15 15:15:23.666034 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/ExamplePlugin/ExamplePlugin.csproj [3.65 ms]
2022-09-15 15:15:23.669183 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/ExamplePlugin/GeneratorInstrument.cs [3.07 ms]
2022-09-15 15:15:23.672716 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/ExamplePlugin/LowPassFilterDut.cs [3.44 ms]
2022-09-15 15:15:23.677401 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/ExamplePlugin/MeasurePeakAmplitudeTestStep.cs [4.82 ms]
2022-09-15 15:15:23.680689 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/ExamplePlugin/package.xml [3.22 ms]
2022-09-15 15:15:23.683694 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/ExamplePlugin/SomeSampleData.txt [2.98 ms]
2022-09-15 15:15:23.686453 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/ExamplePlugin/Properties/AssemblyInfo.cs [3.32 ms]
2022-09-15 15:15:23.689578 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/ExamplePlugin/Properties/launchSettings.json [2.54 ms]
2022-09-15 15:15:23.692084 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/package.xml [2.97 ms]
2022-09-15 15:15:23.695377 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/PluginDevelopment.csproj [2.75 ms]
2022-09-15 15:15:23.701746 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/Advanced Examples/AttachedPropertyExample.cs [6.45 ms]
2022-09-15 15:15:23.706340 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/Advanced Examples/BreakSerializerExample.cs [4.47 ms]
2022-09-15 15:15:23.710639 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/Advanced Examples/ComplexSettingsExample1.cs [4.31 ms]
2022-09-15 15:15:23.714687 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/Advanced Examples/ComplexSettingsExample2.cs [4.06 ms]
2022-09-15 15:15:23.718839 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/Advanced Examples/MenuModelExample.cs [4.10 ms]
2022-09-15 15:15:23.721806 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/GUI/ButtonCreation.cs [2.99 ms]
2022-09-15 15:15:23.724967 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/GUI/CustomBenchSettings.cs [3.08 ms]
2022-09-15 15:15:23.727890 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/GUI/ExampleSettings.cs [2.95 ms]
2022-09-15 15:15:23.731935 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/GUI/IPAnnotation.cs [3.98 ms]
2022-09-15 15:15:23.734980 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/GUI/OpenTapPictureExample.cs [3.68 ms]
2022-09-15 15:15:23.738920 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/GUI/TestPlanCustomImportExport.cs [3.26 ms]
2022-09-15 15:15:23.742689 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/GUI/UserInputExample.cs [3.75 ms]
2022-09-15 15:15:23.746001 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/ConnectionStep.cs [3.36 ms]
2022-09-15 15:15:23.749329 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/FourPortDut.cs [3.29 ms]
2022-09-15 15:15:23.752755 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/InterfaceBasedInstrument.cs [3.33 ms]
2022-09-15 15:15:23.756554 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/MeasureUsingConnectionsStep.cs [3.79 ms]
2022-09-15 15:15:23.759691 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/ResourceTopology.cs [3.77 ms]
2022-09-15 15:15:23.763490 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/ScpiInstrumentExample.cs [3.27 ms]
2022-09-15 15:15:23.766825 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/SetSwitchMatrixStep.cs [3.31 ms]
2022-09-15 15:15:23.770143 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/SetSwitchStep.cs [3.26 ms]
2022-09-15 15:15:23.773435 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/SimpleDut.cs [3.16 ms]
2022-09-15 15:15:23.776776 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/SimpleInstrument.cs [3.49 ms]
2022-09-15 15:15:23.780514 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/SwitchMatrixInstrument.cs [3.57 ms]
2022-09-15 15:15:23.783437 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/TwoPortInstrument.cs [2.89 ms]
2022-09-15 15:15:23.785586 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/TwoPositionSwitchInstrument.cs [2.88 ms]
2022-09-15 15:15:23.789593 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/UsingDutAndInstStep.cs [3.23 ms]
2022-09-15 15:15:23.792740 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/Properties/AssemblyInfo.cs [3.85 ms]
2022-09-15 15:15:23.796275 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/Properties/launchSettings.json [2.75 ms]
2022-09-15 15:15:23.800023 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/ResultListeners/EventResultListener.cs [4.35 ms]
2022-09-15 15:15:23.804023 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/ResultListeners/ExampleResultListener.cs [3.78 ms]
2022-09-15 15:15:23.807969 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/AvailableValuesAttributeExample.cs [3.65 ms]
2022-09-15 15:15:23.810262 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/BrowsableAttributeExample.cs [3.02 ms]
2022-09-15 15:15:23.814224 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/ColumnDisplayAttributeExample.cs [3.05 ms]
2022-09-15 15:15:23.817553 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/DefaultValueExample.cs [3.34 ms]
2022-09-15 15:15:23.821139 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/DisplayAttributeExample.cs [4.00 ms]
2022-09-15 15:15:23.824594 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/DynamicNameDisplayAttribute.cs [2.97 ms]
2022-09-15 15:15:23.828848 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/EmbedPropertiesAttributeExample.cs [4.34 ms]
2022-09-15 15:15:23.832453 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/EnabledIfAttributeExample.cs [3.40 ms]
2022-09-15 15:15:23.835420 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/FlagsAttributeExample.cs [2.98 ms]
2022-09-15 15:15:23.838309 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/PathAttributeExample.cs [2.92 ms]
2022-09-15 15:15:23.843169 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/ResourceOpenAttributeExample.cs [4.98 ms]
2022-09-15 15:15:23.847786 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/ScpiAttributeExample.cs [4.48 ms]
2022-09-15 15:15:23.850883 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/UnitAttributeExample.cs [3.07 ms]
2022-09-15 15:15:23.853889 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/XmlIgnoreAttributeExample.cs [3.11 ms]
2022-09-15 15:15:23.856963 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/InputOutput/GenerateOutput.cs [3.37 ms]
2022-09-15 15:15:23.860630 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/InputOutput/HandleInput.cs [3.06 ms]
2022-09-15 15:15:23.862858 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/ParentChild/ChildSeekingResources.cs [3.12 ms]
2022-09-15 15:15:23.866572 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/ParentChild/ParentAnyChildren.cs [2.89 ms]
2022-09-15 15:15:23.868842 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/ParentChild/ParentWithResources.cs [2.66 ms]
2022-09-15 15:15:23.872622 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/PublishResults/ResultsForXyArray.cs [3.33 ms]
2022-09-15 15:15:23.876006 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/PublishResults/ResultsWithCustomClass.cs [3.35 ms]
2022-09-15 15:15:23.878869 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/PublishResults/SetOfNameValuePairs.cs [2.84 ms]
2022-09-15 15:15:23.880857 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/PublishResults/SingleNameValuePair.cs [2.62 ms]
2022-09-15 15:15:23.884455 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Execution/AbortsTheTestPlan.cs [2.94 ms]
2022-09-15 15:15:23.887356 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Execution/AccessingComponentSettings.cs [3.02 ms]
2022-09-15 15:15:23.891059 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Execution/DeferTaskStep.cs [3.46 ms]
2022-09-15 15:15:23.894235 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Execution/LogMessages.cs [3.24 ms]
2022-09-15 15:15:23.901495 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Execution/OfferBreakExample.cs [7.28 ms]
2022-09-15 15:15:23.907844 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Execution/SetVerdict.cs [6.29 ms]
2022-09-15 15:15:23.911148 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Settings/EnabledCheckBoxes.cs [3.27 ms]
2022-09-15 15:15:23.914399 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Settings/ListOfObjects.cs [3.26 ms]
2022-09-15 15:15:23.917870 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Settings/ReadOnlyListExample.cs [3.32 ms]
